type,national,name,department_number,department_name,enroll_rate,selected,field
一般,私立,中原大學,520101,電機工程學系,96.81,1,5
技職,私立,南臺科技大學,520114,資訊工程系,96.81,1,5
技職,私立,朝陽科技大學,520164,資訊與通訊系,96.81,1,5
技職,私立,文藻外語大學,220307,英國語文系,96.83,1,2
一般,私立,中原大學,520611,工業與系統工程學系,96.84,1,5
一般,私立,長庚大學,720101,醫學系,96.84,1,7
技職,私立,亞東技術學院,520201,機械工程系,96.85,1,5
一般,公立,國立高雄師範大學,140101,教育學系,96.88,1,1
技職,私立,嶺東科技大學,230317,創意產品設計系,96.88,1,2
一般,公立,國立中正大學,310101,經濟學系,96.88,1,3
技職,私立,致理科技大學,349901,商務科技管理系,96.88,1,3
技職,公立,國立勤益科技大學,520201,機械工程系,96.88,1,5
一般,私立,中原大學,520401,化學工程學系,96.91,1,5
技職,私立,南臺科技大學,220312,應用英語系,96.94,1,2
技職,私立,南臺科技大學,220321,應用日語系,96.94,1,2
一般,私立,東海大學,340408,國際經營與貿易學系,96.95,1,3
技職,私立,亞東技術學院,520103,電子工程系,96.95,1,5
一般,私立,東吳大學,340301,企業管理學系,96.96,1,3
一般,公立,國立臺灣體育運動大學,140315,體育學系,96.97,1,1
一般,公立,國立臺灣師範大學,140601,特殊教育學系,96.97,1,1
一般,私立,長庚大學,480109,資訊管理學系,96.97,1,4
一般,公立,國立陽明大學,521108,生物醫學工程學系,96.97,1,5
技職,私立,嶺東科技大學,230203,數位媒體設計系,97,1,2
技職,私立,樹德科技大學,230401,室內設計系,97,1,2
一般,私立,淡江大學,320105,資訊傳播學系,97,1,3
一般,私立,中原大學,340501,財務金融學系,97,1,3
一般,私立,淡江大學,340604,保險學系,97,1,3
技職,私立,南臺科技大學,340802,行銷與流通管理系,97,1,3
技職,私立,明新科技大學,520114,資訊工程系,97,1,5
技職,公立,國立高雄海洋科技大學,520263,造船及海洋工程系,97,1,5
一般,公立,國立中興大學,520301,土木工程學系,97,1,5
一般,私立,逢甲大學,520601,工業工程與系統管理學系,97,1,5
一般,私立,逢甲大學,520903,環境工程與科學學系,97,1,5
一般,私立,東海大學,620601,食品科學系,97,1,6
一般,私立,實踐大學,760301,社會工作學系,97,1,7
技職,私立,龍華科技大學,810201,觀光休閒系,97,1,8
一般,公立,國立高雄師範大學,230303,工業設計學系,97.06,1,2
一般,公立,國立交通大學,520201,機械工程學系,97.06,1,5
技職,公立,國立高雄餐旅大學,810104,中餐廚藝系,97.06,1,8
一般,私立,元智大學,349999,管理學院,97.07,1,3
一般,私立,中原大學,340301,企業管理學系,97.09,1,3
技職,私立,亞東技術學院,520703,材料與纖維系,97.1,1,5
技職,私立,明新科技大學,340501,財務金融系,97.12,1,3
一般,私立,實踐大學,480102,資訊科技與管理學系,97.12,1,4
一般,公立,臺北市立大學,140212,英語教學系,97.14,1,1
技職,私立,台南應用科技大學,230401,室內設計系,97.14,1,2
技職,私立,崑山科技大學,320107,視訊傳播設計系,97.14,1,3
一般,公立,國立中正大學,340501,財務金融學系,97.14,1,3
技職,公立,國立高雄第一科技大學,340504,財務管理系,97.14,1,3
一般,私立,亞洲大學,480533,行動商務與多媒體應用學系,97.14,1,4
一般,公立,國立交通大學,520106,光電工程學系,97.14,1,5
技職,公立,國立臺北科技大學,520114,資訊工程系,97.14,1,5
技職,公立,國立雲林科技大學,520905,環境與安全衛生工程系,97.14,1,5
一般,私立,東海大學,580101,建築學系,97.14,1,5
一般,公立,國立臺灣大學,620402,植物病理與微生物學系,97.14,1,6
技職,私立,中華醫事科技大學,720601,護理系,97.14,1,7
技職,私立,致理科技大學,480109,資訊管理系,97.16,1,4
一般,私立,中原大學,440101,化學系,97.17,1,4
一般,私立,中原大學,460102,應用數學系,97.17,1,4
一般,公立,國立清華大學,521201,工程與系統科學系,97.2,1,5
一般,公立,國立高雄師範大學,140601,特殊教育學系,97.22,1,1
一般,公立,國立高雄師範大學,230201,視覺設計學系,97.22,1,2
一般,公立,國立彰化師範大學,310506,輔導與諮商學系,97.22,1,3
一般,公立,臺北市立大學,449907,應用物理暨化學系,97.22,1,4
一般,私立,逢甲大學,520126,通訊工程學系,97.22,1,5
一般,私立,逢甲大學,520154,自動控制工程學系,97.22,1,5
一般,公立,國立臺灣大學,620102,農藝學系,97.22,1,6
一般,公立,國立中興大學,621001,森林學系,97.22,1,6
技職,公立,國立高雄餐旅大學,810210,休閒暨遊憩管理系,97.22,1,8
一般,私立,東海大學,460201,統計學系,97.25,1,4
一般,私立,亞洲大學,220301,外國語文學系,97.27,1,2
技職,私立,台南應用科技大學,230104,時尚設計系,97.27,1,2
一般,私立,大葉大學,230402,空間設計學系,97.27,1,2
一般,私立,東海大學,310201,政治學系,97.27,1,3
一般,私立,亞洲大學,310501,心理學系,97.27,1,3
一般,公立,國立臺北大學,340301,企業管理學系,97.27,1,3
一般,私立,淡江大學,340306,管理科學學系,97.27,1,3
一般,私立,逢甲大學,340601,風險管理與保險學系,97.27,1,3
一般,私立,輔仁大學,460201,統計資訊學系,97.27,1,4
技職,公立,國立雲林科技大學,520101,電機工程系,97.27,1,5
一般,私立,逢甲大學,520704,纖維與複合材料學系,97.27,1,5
一般,私立,輔仁大學,810102,餐旅管理學系,97.27,1,8
一般,私立,亞洲大學,810210,休閒與遊憩管理學系,97.27,1,8
一般,私立,東吳大學,380101,法律學系,97.29,1,3
一般,私立,中國文化大學,520201,機械工程學系,97.3,1,5
一般,私立,靜宜大學,720501,食品營養學系,97.3,1,7
一般,私立,高雄醫學大學,720101,醫學系（含學士後醫學系）,97.31,1,7
一般,私立,輔仁大學,440101,化學系,97.32,1,4
一般,私立,輔仁大學,520114,資訊工程學系,97.32,1,5
一般,私立,靜宜大學,520114,資訊工程學系,97.32,1,5
一般,私立,逢甲大學,520199,資訊電機學院不分系榮譽班,97.32,1,5
技職,私立,朝陽科技大學,760401,幼兒保育系,97.32,1,7
一般,私立,淡江大學,520114,資訊工程學系,97.33,1,5
一般,私立,世新大學,810201,觀光學系,97.33,1,8
技職,私立,長庚科技大學,720601,護理系,97.34,1,7
一般,公立,臺北市立大學,140401,幼兒教育學系,97.37,1,1
一般,私立,輔仁大學,221101,哲學系,97.37,1,2
一般,公立,國立高雄師範大學,310601,地理學系,97.37,1,3
一般,私立,大葉大學,230303,工業設計學系,97.41,1,2
技職,私立,朝陽科技大學,340301,企業管理系,97.42,1,3
一般,公立,國立新竹教育大學,140601,特殊教育學系,97.44,1,1
一般,私立,輔仁大學,210401,音樂學系,97.44,1,2
一般,公立,國立東華大學,310404,族群關係與文化學系,97.44,1,3
技職,公立,國立高雄應用科技大學,480109,資訊管理系,97.44,1,4
一般,公立,國立政治大學,380101,法律學系,97.47,1,3
一般,私立,逢甲大學,340501,財務金融學系,97.48,1,3
一般,私立,元智大學,520201,機械工程學系,97.48,1,5
一般,公立,國立臺中教育大學,140101,教育學系,97.5,1,1
一般,公立,國立屏東大學,140107,教育心理與輔導學系,97.5,1,1
一般,公立,國立高雄師範大學,140302,工業科技教育學系,97.5,1,1
一般,公立,國立臺北教育大學,140408,幼兒與家庭教育學系,97.5,1,1
一般,公立,國立臺中教育大學,210101,美術學系,97.5,1,2
一般,私立,實踐大學,210401,音樂學系,97.5,1,2
一般,公立,國立臺南藝術大學,210405,應用音樂學系,97.5,1,2
一般,公立,國立臺南大學,210510,戲劇創作與應用學系,97.5,1,2
一般,公立,國立新竹教育大學,220201,中國語文學系,97.5,1,2
一般,私立,淡江大學,220201,中國文學學系,97.5,1,2
技職,公立,國立臺中科技大學,220202,應用中文系,97.5,1,2
一般,公立,國立金門大學,220204,華語文學系,97.5,1,2
一般,私立,佛光大學,220213,中國文學與應用學系,97.5,1,2
一般,私立,淡江大學,220314,法國語文學系,97.5,1,2
技職,私立,朝陽科技大學,230303,工業設計系,97.5,1,2
一般,公立,國立中興大學,340201,會計學系,97.5,1,3
一般,公立,國立中山大學,340301,企業管理學系,97.5,1,3
技職,私立,僑光科技大學,340301,企業管理系,97.5,1,3
一般,私立,淡江大學,340307,國際企業學系,97.5,1,3
一般,私立,淡江大學,340501,財務金融學系,97.5,1,3
一般,公立,國立中正大學,380101,法律學系,97.5,1,3
一般,公立,國立臺灣師範大學,440201,地球科學系,97.5,1,4
一般,私立,元智大學,520101,電機工程學系,97.5,1,5
一般,公立,國立高雄大學,520114,資訊工程學系,97.5,1,5
一般,公立,國立臺北大學,520126,通訊工程學系,97.5,1,5
一般,私立,淡江大學,520226,機械與機電工程學系,97.5,1,5
技職,公立,國立高雄應用科技大學,520403,化學工程與材料工程系,97.5,1,5
一般,私立,東海大學,520403,化學工程與材料工程學系,97.5,1,5
一般,私立,淡江大學,520403,化學工程與材料工程學系,97.5,1,5
一般,私立,東海大學,520602,工業工程與經營資訊學系,97.5,1,5
技職,公立,國立高雄海洋科技大學,621103,漁業生產與管理系,97.5,1,6
一般,私立,中國醫藥大學,720104,中醫學系,97.5,1,7
技職,公立,國立臺北護理健康大學,720601,護理系,97.5,1,7
一般,私立,東海大學,760301,社會工作學系,97.5,1,7
一般,公立,國立金門大學,810201,觀光管理學系,97.5,1,8
技職,公立,國立臺北護理健康大學,810501,運動保健系,97.5,1,8
技職,私立,朝陽科技大學,810508,休閒事業管理系,97.5,1,8
一般,私立,銘傳大學,340301,企業管理學系,97.55,1,3
一般,公立,國立臺南大學,140401,幼兒教育學系,97.56,1,1
一般,公立,國立臺南大學,140601,特殊教育學系,97.56,1,1
一般,公立,國立屏東大學,210604,視覺藝術學系,97.56,1,2
技職,公立,國立臺中科技大學,220312,應用英語系,97.56,1,2
一般,公立,國立屏東大學,310303,社會發展學系,97.56,1,3
一般,公立,國立臺南大學,310507,諮商與輔導學系,97.56,1,3
一般,公立,國立臺北教育大學,310509,心理與諮商學系,97.56,1,3
技職,私立,文藻外語大學,310901,國際事務系,97.56,1,3
一般,公立,國立臺灣藝術大學,320702,圖文傳播藝術學系,97.56,1,3
技職,公立,國立臺中科技大學,520114,資訊工程系,97.56,1,5
一般,公立,國立臺南大學,521310,綠色能源科技學系,97.56,1,5
一般,公立,國立政治大學,310101,經濟學系,97.59,1,3
一般,公立,國立交通大學,520114,資訊工程學系,97.59,1,5
技職,公立,國立虎尾科技大學,520202,車輛工程系,97.59,1,5
一般,私立,靜宜大學,810202,觀光事業學系,97.59,1,8
一般,公立,國立臺灣師範大學,140301,工業教育學系,97.62,1,1
一般,公立,國立臺北教育大學,230206,數位科技設計學系,97.62,1,2
技職,私立,朝陽科技大學,520311,營建工程系,97.62,1,5
技職,私立,朝陽科技大學,580207,景觀及都市設計系,97.62,1,5
一般,公立,國立高雄大學,220335,東亞語文學系,97.67,1,2
一般,私立,世新大學,320301,廣播電視電影學系,97.67,1,3
技職,公立,國立屏東科技大學,349906,工業管理系,97.67,1,3
一般,私立,東海大學,420103,生命科學系,97.67,1,4
技職,公立,國立屏東科技大學,620201,動物科學與畜產系,97.67,1,6
一般,公立,國立中興大學,620301,園藝學系,97.67,1,6
技職,私立,弘光科技大學,810502,運動休閒系,97.67,1,8
技職,私立,弘光科技大學,720601,護理系,97.69,1,7
一般,公立,國立臺灣師範大學,140315,體育學系,97.73,1,1
一般,公立,國立中正大學,320102,傳播學系,97.73,1,3
一般,公立,國立高雄大學,340508,金融管理學系,97.73,1,3
一般,公立,國立高雄大學,480109,資訊管理學系,97.73,1,4
一般,私立,義守大學,520103,電子工程學系,97.73,1,5
技職,公立,國立虎尾科技大學,520215,機械設計工程系,97.73,1,5
技職,公立,國立高雄海洋科技大學,810220,海洋休閒管理系,97.73,1,8
技職,公立,國立高雄應用科技大學,520103,電子工程系,97.76,1,5
一般,公立,國立彰化師範大學,140330,運動學系,97.78,1,1
一般,公立,臺北市立大學,140601,特殊教育學系,97.78,1,1
一般,私立,南華大學,210613,視覺與媒體藝術學系,97.78,1,2
技職,私立,樹德科技大學,230103,流行設計系,97.78,1,2
技職,公立,國立臺北商業大學,230203,數位多媒體設計系,97.78,1,2
技職,私立,台南應用科技大學,230307,商品設計系,97.78,1,2
技職,公立,國立臺北護理健康大學,310521,生死與健康心理諮商系,97.78,1,3
一般,公立,國立臺灣師範大學,320702,圖文傳播學系,97.78,1,3
技職,私立,南臺科技大學,340201,會計資訊系,97.78,1,3
技職,私立,文藻外語大學,340307,國際企業管理系,97.78,1,3
一般,公立,國立嘉義大學,420307,生物資源學系,97.78,1,4
一般,私立,淡江大學,449911,理學院尖端材料科學學士學位學程,97.78,1,4
一般,私立,淡江大學,480109,資訊管理學系,97.78,1,4
一般,私立,銘傳大學,480109,資訊管理學系,97.78,1,4
一般,私立,淡江大學,520101,電機工程學系,97.78,1,5
一般,公立,國立東華大學,520106,光電工程學系,97.78,1,5
技職,公立,國立虎尾科技大學,520201,動力機械工程系,97.78,1,5
一般,公立,國立臺灣大學,521302,工程科學及海洋工程學系,97.78,1,5
一般,私立,逢甲大學,580101,建築學系,97.78,1,5
一般,公立,國立嘉義大學,580203,景觀學系,97.78,1,5
技職,公立,國立勤益科技大學,580203,景觀系,97.78,1,5
一般,公立,國立嘉義大學,620102,農藝學系,97.78,1,6
一般,私立,東海大學,620202,畜產與生物科技學系,97.78,1,6
一般,公立,國立嘉義大學,620901,生物農業科技學系,97.78,1,6
技職,公立,國立屏東科技大學,621001,森林系,97.78,1,6
一般,私立,輔仁大學,720101,醫學系,97.78,1,7
一般,公立,國立臺灣大學,720301,藥學系,97.78,1,7
技職,私立,台北海洋技術學院,760223,健康促進與銀髮保健系,97.78,1,7
一般,公立,國立臺東大學,810241,文化資源與休閒產業學系,97.78,1,8
一般,公立,國立聯合大學,810243,文化觀光產業學系,97.78,1,8
技職,私立,長庚科技大學,810802,化妝品應用系,97.78,1,8
技職,私立,明志科技大學,520103,電子工程系,97.8,1,5
一般,私立,南華大學,140401,幼兒教育學系,97.83,1,1
技職,私立,南臺科技大學,340501,財務金融系,97.83,1,3
一般,公立,國立中興大學,520201,機械工程學系,97.83,1,5
一般,公立,國立臺灣大學,520315,生物環境系統工程學系,97.83,1,5
一般,公立,國立中興大學,520502,材料科學與工程學系,97.83,1,5
一般,公立,國立聯合大學,520502,材料科學工程學系,97.83,1,5
一般,公立,國立聯合大學,580101,建築學系,97.83,1,5
一般,私立,實踐大學,580102,建築設計學系,97.83,1,5
一般,公立,國立臺灣大學,760301,社會工作學系,97.83,1,7
